Common_Name,Organisation.name,Country,Sector,Primary.activity,Primary.sector,Primary.industry,Rating_year,Score,Score2,Year_TRASE,Country_trade,Commodity,DF_E,Market_Capital,gvkey,assets,sales,book_equity,net_income,enterprise_value,gp_at,ni_be,ope_be,debt_bev,cash_lt,lt_ppen,debt_at,age,News_count,me
Company_061,Company_061,New Zealand,Consumer Staples,Tobacco,Consumer Staples,"Food, Beverage & Tobacco",2016,A,8,2016,Brazil,chicken,0.008019686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Company_061,Company_061,New Zealand,Consumer Staples,Tobacco,Consumer Staples,"Food, Beverage & Tobacco",2017,A-,7,2017,Brazil,chicken,0.04969261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Company_062,Company_062,South Korea,Industrials,Chemicals wholesale & distribution,"Trading, wholesale, distribution, rental & leasing",Retail,2018,B,6,2018,Indonesia,palm oil,429.4289229,21522.7477100592,318847,43783.0969143713,27041.6763288094,25686.3417561883,1045.46614055712,23703.8167738993,0.0835943422052851,0.040508963577702,0.0438282435919906,0.231059530067608,0.143389608717602,4.65683421444683,0.121895511480164,414.5,6,21407.643910368
Company_062,Company_062,South Korea,Industrials,Chemicals wholesale & distribution,"Trading, wholesale, distribution, rental & leasing",Retail,2019,A-,7,2019,Indonesia,palm oil,22.76446658,16541.459079372,318847,39364.9913858261,27930.3897648245,23725.2986524806,1612.62648154774,17258.4764203924,0.0956078441697625,0.0678061391220002,0.0494196778618663,0.202239648276237,0.18063214924142,4.09828395447761,0.104260179611748,426.5,1,16435.2751388618
Company_063,Company_063,South Africa,Consumer Staples,"Supermarkets, food & drugstores",Convenience retail,Retail,2016,B,6,2016,Brazil,chicken,0.032608833,7002.55540311763,211166,3404.70363777053,9017.14640794782,1443.49587388296,332.293468573578,6947.13580354147,0.584315134398161,0.23046600627957,0.43585699410353,0.324754155460929,0.260512276090959,1.70083260783199,0.133813568812216,390.5,0,7009.50118297839
Company_064,Company_064,Malaysia,Consumer Staples,Palm oil processing,Food & beverage processing,"Food, beverage & agriculture",2019,C,4,2019,Indonesia,palm oil,25214.80021,3700.09476713796,101877,6164.18062128556,8662.02891583337,3573.8285503448,202.181269133171,4027.95089491879,0.220079347630737,0.0564595702613156,0.110878672250598,0.19220919352259,0.16066168161467,1.83198564637514,0.120522041665837,426.5,8,3696.66626728092
Company_064,Company_064,Malaysia,Consumer Staples,Palm oil processing,Food & beverage processing,"Food, beverage & agriculture",2020,C,4,2020,Indonesia,palm oil,16226.38097,3520.21267607685,101877,6722.58574294743,8894.88669301703,3511.03692297937,212.685128788249,4308.31796668841,0.0912791556440237,0.0606016055875427,0.148320285169167,0.293389067293916,0.144770335021996,1.62242265252452,0.185467108069511,438.5,21,3517.18513723744
Company_065,Company_065,France,Consumer Discretionary,Food & beverage amenities,"Bars, hotels & restaurants",Hospitality,2015,C,4,2015,Brazil,beef,28.55544511,15016.0725331151,102089,17243.1769722679,23481.4806452772,4370.00530603673,703.384081207389,16179.9339445251,0.231361712517302,0.161411590335443,0.310736479165319,0.742885407859947,0.207350943509453,18.7493207392705,0.223130310615061,378.5,0,15026.5336684659
Company_065,Company_065,France,Consumer Discretionary,Food & beverage amenities,"Bars, hotels & restaurants",Hospitality,2015,C,4,2015,Brazil,chicken,0.000778439,15016.0725331151,102089,17243.1769722679,23481.4806452772,4370.00530603673,703.384081207389,16179.9339445251,0.231361712517302,0.161411590335443,0.310736479165319,0.742885407859947,0.207350943509453,18.7493207392705,0.223130310615061,378.5,0,15026.5336684659
Company_065,Company_065,France,Consumer Discretionary,Food & beverage amenities,"Bars, hotels & restaurants",Hospitality,2016,A-,7,2016,Brazil,beef,158.4191389,16999.1086499922,102089,15520.4988295068,22247.0909461785,4169.3071869445,764.022143946154,17724.4323753495,0.246441614946944,0.183435988705523,0.341699859157415,0.653380682233786,0.202902249220531,17.6803986498105,0.197252017841436,390.5,3,17006.7205943335
Company_065,Company_065,France,Consumer Discretionary,Food & beverage amenities,"Bars, hotels & restaurants",Hospitality,2016,A-,7,2016,Brazil,chicken,0.005729444,16999.1086499922,102089,15520.4988295068,22247.0909461785,4169.3071869445,764.022143946154,17724.4323753495,0.246441614946944,0.183435988705523,0.341699859157415,0.653380682233786,0.202902249220531,17.6803986498105,0.197252017841436,390.5,3,17006.7205943335
Company_065,Company_065,France,Consumer Discretionary,Food & beverage amenities,"Bars, hotels & restaurants",Hospitality,2017,B,6,2017,Brazil,beef,109.0108009,18775.5139096117,102089,16784.6250936215,22434.6218722712,4147.50807029418,715.763166167045,19757.5717700303,0.225272389788411,0.172460904917989,0.355846495364561,0.783313789533928,0.224232226359175,19.1718101353993,0.228560276452387,402.5,1,18787.897113418
Company_065,Company_065,France,Consumer Discretionary,Food & beverage amenities,"Bars, hotels & restaurants",Hospitality,2017,B,6,2017,Brazil,chicken,0.002581003,18775.5139096117,102089,16784.6250936215,22434.6218722712,4147.50807029418,715.763166167045,19757.5717700303,0.225272389788411,0.172460904917989,0.355846495364561,0.783313789533928,0.224232226359175,19.1718101353993,0.228560276452387,402.5,1,18787.897113418
Company_065,Company_065,France,Consumer Discretionary,Food & beverage amenities,"Bars, hotels & restaurants",Hospitality,2018,C,4,2018,Brazil,chicken,0.001993018,15939.8551748741,102089,18331.1994050499,24019.3942416741,4210.28713345644,845.498951832284,17572.5111154896,0.220381533457466,0.200914375541666,0.397844201899391,0.845555008965938,0.219526279889206,19.4937747203039,0.259177145529243,414.5,0,15944.7431422799
Company_066,Company_066,Japan,Industrials,Chemicals wholesale & distribution,"Trading, wholesale, distribution, rental & leasing",Retail,2013,C,4,2013,Brazil,soy,0.008210516,2146.88822743562,255820,24312.4235470727,48198.1220543756,4110.35936049154,49.2294824089773,9655.07609066634,0.110169783563454,0.0112457671668585,0.156609691592989,1.07742995597949,0.246924536401932,7.60000062802755,0.512338569671464,354.5,0,2147.00365166134
Company_066,Company_066,Japan,Industrials,Chemicals wholesale & distribution,"Trading, wholesale, distribution, rental & leasing",Retail,2016,B,6,2016,Brazil,soy,0.001035623,2890.09325737097,255820,18172.2717099287,34947.8497815271,4780.26746380784,300.456337232518,7988.34870240868,0.0984084498641409,0.0622040400704565,0.0794305987525156,0.836221769293078,0.233177958327189,7.72722358479187,0.45127292648106,390.5,0,2889.1320886032
Company_066,Company_066,Japan,Industrials,Chemicals wholesale & distribution,"Trading, wholesale, distribution, rental & leasing",Retail,2017,A-,7,2017,Brazil,soy,0.023936046,3336.5127698617,255820,19090.9152096526,34630.9332387121,4967.59484381184,345.378000922779,8899.99044425847,0.100823039336466,0.0696088152503577,0.0929863992701121,0.809504283513619,0.209058375118362,8.60662269352017,0.444779330481051,402.5,2,3340.05726330647
Company_066,Company_066,Japan,Industrials,Chemicals wholesale & distribution,"Trading, wholesale, distribution, rental & leasing",Retail,2020,A-,7,2020,Indonesia,palm oil,262.3110261,2978.76989979529,255820,21100.9229290653,16529.9565944992,5580.53534851711,600.373133911179,9274.01998073765,0.108774361699834,0.106689657961304,0.12132709908804,0.753299100667566,0.177042757594986,6.68845863770872,0.426575146398687,438.5,0,2978.85406875952
Company_067,Company_067,United States,Financials,Banks,Financial services,Services,2013,B,6,2013,Brazil,soy,612.6976383,58433.2547023034,15645,643237.5,26013.875,45065,4665.375,80416.7756289065,NA,0.103488333512668,0.169921195492521,2.21231562312782,0.142152339890074,89.147911688685,0.122171072844731,354.5,0,58410.4868434576
Company_068,Company_068,Switzerland,Materials,Agricultural chemicals,Chemicals,Materials,2018,C,4,2018,Brazil/Paraguay,soy,166.5594062,43051.2130836923,241216,20333,12632.5,8589,472,44394.9507845302,0.330792308070624,0.054954010944231,0.191931540342298,0.415943426550948,0.204735263115219,3.56445086705202,0.190921162642011,409,6,43037.9507845302
Company_068,Company_068,Switzerland,Materials,Agricultural chemicals,Chemicals,Materials,2019,C,4,2019,Brazil,soy,5613.891348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA
Company_068,Company_068,Switzerland,Materials,Agricultural chemicals,Chemicals,Materials,2020,A-,7,2020,Brazil,soy,3973.99249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA
Company_069,Company_069,United States,Consumer Staples,Food & beverage wholesale,"Trading, wholesale, distribution, rental & leasing",Retail,2015,D,3,2015,Brazil,beef,23.10394349,22689.562210485,10247,16890.31375,48147.67875,5417.40025,837.83675,25287.9405426496,0.539689161499365,0.154538620209784,0.406649212049588,0.8161369798507,0.310800227628707,2.89881988658605,0.370339110366447,546.5,0,22748.8865426496
Company_069,Company_069,United States,Consumer Staples,Food & beverage wholesale,"Trading, wholesale, distribution, rental & leasing",Retail,2016,C,4,2016,Brazil,beef,41.05453618,27179.6945396308,10247,14133.47925,49287.75025,4275.68475,793.94575,30648.6265214459,0.667587510656852,0.194323892933932,0.558691780970858,0.639204107680186,0.119286707054805,2.52898518693341,0.333774983627747,558.5,0,27216.7502714459
Company_069,Company_069,United States,Consumer Staples,Food & beverage wholesale,"Trading, wholesale, distribution, rental & leasing",Retail,2017,C,4,2017,Brazil,beef,17.7834046,28681.19119,10247,17833.10775,53704.6725,2737.49275,1064.112,36175.0376480497,0.611051656362444,0.393653018266597,1.00035370210576,0.821114410834262,0.0547760944189311,3.49585009936462,0.462390127969248,570.5,0,28763.5861480497
Company_070,Company_070,Japan,Industrials,"Metals supply, wholesale & trading","Trading, wholesale, distribution, rental & leasing",Retail,2018,B,6,2018,Indonesia,palm oil,17.02082045,12450.715403685,101940,40150.7501437482,56565.8919900416,11572.8819791314,1097.15045963149,22449.2349662701,0.148011273509737,0.0987971631556059,0.173896469404344,0.657237096678876,0.148135287914392,5.08764333366622,0.351688801421283,414.5,0,12451.8739634349
Company_070,Company_070,Japan,Industrials,"Metals supply, wholesale & trading","Trading, wholesale, distribution, rental & leasing",Retail,2019,A-,7,2019,Brazil,soy,874.8055126,11387.0733195988,101940,39757.6758083389,61075.5715364205,11371.1401344623,1211.55237078975,20868.8691652674,0.151957115266213,0.104018487709327,0.198034771736209,0.642016588290484,0.147557229095504,5.08293830253719,0.339971312179657,426.5,0,11385.6740687012
Company_070,Company_070,Japan,Industrials,"Metals supply, wholesale & trading","Trading, wholesale, distribution, rental & leasing",Retail,2020,B,6,2020,Brazil,soy,225.6646376,10294.8516985676,101940,41930.1135808517,61621.1466901365,11660.0662757168,1228.30438971382,20640.8827659593,0.152874231081209,0.107143483941426,0.219065168878701,0.663606728177006,0.153115851129339,4.1906805522339,0.353241674172921,438.5,0,10294.627827082
Company_071,Company_071,United States,Consumer Staples,Animal processing,Food & beverage processing,"Food, beverage & agriculture",2017,C,4,2017,Brazil,chicken,0.035901022,24200.1786490092,10793,23822.25,36971.75,12408.5,1811.75,26540.0522917128,0.235868764732988,0.146233874463507,0.278242618706769,0.430309073518684,0.0211284069534878,2.64013566056228,0.304952512827715,654.5,1,19446.8022917128
Company_071,Company_071,United States,Consumer Staples,Animal processing,Food & beverage processing,"Food, beverage & agriculture",2018,B-,5,2018,Brazil,chicken,0.745942484,23904.7919150917,10793,28210.25,39440.5,14034.75,2563.5,29117.4307357982,0.216687307975965,0.182040784270925,0.273494976846079,0.465266181668266,0.0149953730084452,2.87013212004867,0.354914106071758,666.5,5,19352.6807357982
Company_072,Company_072,Finland,Materials,Pulp & paper mills,Wood & paper materials,Materials,2019,A,8,2019,Indonesia,wood pulp,192.4989778,15664.3484465458,101718,16000.8029362344,12206.5183463051,11598.8293374913,1616.52187094564,15912.1690210296,0.208265034414931,0.139182422563881,0.188884323738211,0.102293239946801,0.180600862979119,0.694991956951518,0.072057150387702,426.5,7,15659.8374111824
Company_073,Company_073,United Kingdom,Consumer Staples,Personal care & household products,Chemicals,Materials,2014,A,8,2014,Brazil,soy,0.064732376,124361.666813451,10846,64610.0350602712,66929.2207235786,21370.7079328591,6734.66342500129,82500.4652087192,0.475800123554509,0.315354560932984,0.476775732562424,0.526894381766919,0.0985458920642021,3.42458594685982,0.260668451840987,774.5,48,69929.51978
Company_073,Company_073,United Kingdom,Consumer Staples,Personal care & household products,Chemicals,Materials,2020,A,8,2020,Indonesia,palm oil,39.17236166,147922.375844149,10846,74598.8436041651,57759.0091137657,19052.2526583183,6968.5034715452,110725.237594602,0.387937963336461,0.371610231290647,0.640547459671744,0.759271792452953,0.106744388514908,4.38690763329782,0.420829702876292,846.045454545455,136,84670.361433279
Company_073,Company_073,United States,Consumer Staples,Personal care & household products,Chemicals,Materials,2018,A,8,2018,Indonesia,palm oil,1094.84661,NA,10846,73812.3683774982,62513.8353467046,17386.2696725718,7037.80602368807,123060.036225133,0.413462945866407,0.407040024396609,0.618430373405169,0.751026956132931,0.0828918888163927,4.73569617573452,0.433539253406564,822.5,43,95634.5574005246
Company_073,Company_073,United States,Consumer Staples,Personal care & household products,Chemicals,Materials,2020,A,8,2020,Indonesia,palm oil,2.639421453,NA,10846,74598.8436041651,57759.0091137657,19052.2526583183,6968.5034715452,110725.237594602,0.387937963336461,0.371610231290647,0.640547459671744,0.759271792452953,0.106744388514908,4.38690763329782,0.420829702876292,846.045454545455,136,84670.361433279
Company_074,Company_074,Sweden,Financials,Construction Machinery & Heavy Trucks,Industrials,Capital Goods,2015,A-,7,2015,Argentina,soy,3.566971483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Company_075,Company_075,United States,Consumer Staples,Hypermarkets & superstores,Convenience retail,Retail,2020,A,8,2020,Brazil,soy,8.560790664,364753.21084163,11259,236439.666666667,527796.666666667,73602.75,15137.5,426709.086415843,0.59565207672782,0.20622791933488,0.415511055179599,0.525998371690119,0.0750439517906689,1.26482701418378,0.312011198486967,606.5,21,364789.253086677
Company_076,Company_076,Chile,Consumer Staples,Hypermarkets & superstores,Convenience retail,Retail,2015,B,6,2015,Brazil,beef,2355.438151,5137.2183714321,205677,4402.99964213302,5969.87626462995,1889.1403970643,264.588773446902,6495.3518010909,0.401995494260941,0.149558358637478,0.28145571631033,0.493173283546859,0.0579483372987647,1.21377055468696,0.350785190421436,378.6,0,5125.49553383988
Company_076,Company_076,Chile,Consumer Staples,Hypermarkets & superstores,Convenience retail,Retail,2015,B,6,2015,Brazil,chicken,1.920798967,5137.2183714321,205677,4402.99964213302,5969.87626462995,1889.1403970643,264.588773446902,6495.3518010909,0.401995494260941,0.149558358637478,0.28145571631033,0.493173283546859,0.0579483372987647,1.21377055468696,0.350785190421436,378.6,0,5125.49553383988
Company_077,Company_077,Finland,Industrials,Other vehicle equipment & systems,Powered machinery,Manufacturing,2018,C,4,2018,Indonesia,palm oil,0.007223192,11930.0255701931,101557,6726.93855765073,5839.87631142893,2796.89336252775,452.313109558651,12462.2217133404,0.412372379686781,0.161866566035353,0.248248115935618,0.275734258994326,0.0898461480080959,9.70413416972445,0.131550112357864,414.5,0,11935.4927191318
Company_078,Company_078,Singapore,Consumer Staples,Other food processing,Food & beverage processing,"Food, beverage & agriculture",2017,C,4,2017,Brazil,soy,0.08477554,15891.6768289344,246116,36807.269,41864.338,15008.60075,1047.506,28256.2596442571,0.126033744911671,0.0695333339263529,0.130753408778625,0.621191499377027,0.217069621877788,2.29971648454072,0.460715870068664,402.5,6,15890.9743942571
Company_078,Company_078,Singapore,Consumer Staples,Other food processing,Food & beverage processing,"Food, beverage & agriculture",2018,C,4,2018,Indonesia,palm oil,141983.3056,15051.7631208049,246116,42301.9565,44267.791,16256.42,1237.52925,30985.9869243752,0.105223520027973,0.0763172690709004,0.098993947097062,0.648376572361805,0.196422427531429,2.63351801979876,0.491699884110585,414.5,78,15055.2889243752
Company_078,Company_078,Singapore,Consumer Staples,Other food processing,Food & beverage processing,"Food, beverage & agriculture",2019,C,4,2019,Indonesia,palm oil,95889.35499,17213.0890154344,246116,46198.649,44006.0775,16504.1695,1207.246,35203.1459713738,0.111186282900663,0.0731970912427553,0.102729771996602,0.695012389296893,0.196486016393932,2.83055389231124,0.513616916236569,426.5,2,17209.7064713738
Company_078,Company_078,Singapore,Consumer Staples,Other food processing,Food & beverage processing,"Food, beverage & agriculture",2020,B-,5,2020,Brazil,soy,148.6877206,19042.8578542163,246116,46418.7665,43387.97388,16724.51825,1259.577875,36892.5478619396,0.119249116614839,0.0752477704911855,0.116966958255925,0.693323167800164,0.208891369566596,2.45131188183443,0.514689445860308,438.5,6,19034.9091119396
Company_078,Company_078,Singapore,Consumer Staples,Other food processing,Food & beverage processing,"Food, beverage & agriculture",2020,B-,5,2020,Indonesia,palm oil,30516.41561,19042.8578542163,246116,46418.7665,43387.97388,16724.51825,1259.577875,36892.5478619396,0.119249116614839,0.0752477704911855,0.116966958255925,0.693323167800164,0.208891369566596,2.45131188183443,0.514689445860308,438.5,6,19034.9091119396
Company_079,Company_079,India,Financials,Banks,Financial services,Services,2020,A-,7,2020,Indonesia,palm oil,44.56240321,NA,273436,43126.3297676319,4238.464181,3393.2864637849,-1892.912619,17708.2884341196,NA,-0.588643705,-0.616950395,0.878480811767023,0.0659800616747476,310.550146150198,0.359020538643278,438.5,0,4030.68079572228
