Common_Name,Country,Industry,Sector,mean_DF_E,total_DF_E,Analyst_View,Deforestation_statement,ESG_controversies,Total_news_count_Nodu,mean_news_count,assets,sales,book_equity,net_income,enterprise_value,gp_at,ni_be,ope_be,debt_bev,cash_lt,lt_ppen,debt_at,age
190,Thailand,Packaged Foods,Consumer Staples,387.5832122,387.5832122,"In consideration of the company's medium exposure and weak management, we view the company to be at high risk of material financial impacts driven by ESG factors. Thai Vegetable Oil PCL is a soybean oilseed processor with crushing facilities and refineries in Thailand. Companies in this subindustry face the highest risk exposure in the following material ESG issues: Supply Chain, Water Use and Human Capital.  The company's disclosure is strong, signaling a high degree of accountability to investors and the public. It lacks policies and programmes to manage risks related to its material ESG issues. Nevertheless, the company has not been implicated in any significant ESG-related controversies.",none,no,0,0,368.538567483329,855.31087261938,255.581950855742,47.5508264065061,659.675336349011,0.257062925336578,0.189199133725116,0.263353839548894,0.0846832632083808,0.406457470915452,1.22235717939593,0.064408654982469,420.125
191,China,Food Products,Consumer Staples,0.310628857,0.310628857,"The company is at severe risk of experiencing material financial impacts from ESG factors, due to its high exposure and weak management of material ESG issues. Notably, its overall risk is higher since it is materially exposed to more ESG issues than most companies in our universe. Despite its weak management, the company has not experienced significant controversies. Tongwei Co Ltd is a China-based company engaged in the production and distribution of feedstuffs, food processing and cultivation business, as well as the production of animal drugs. The company is also involved in the research and development, manufacture and distribution of polysilicon and solar cells. To maintain its ongoing operations, the company uses large quantities of water. As water resources are becoming increasingly constrained, especially in drought prone areas, companies may face limited fresh water availability, higher water prices or even regulatory restrictions on water use. The company's carbon footprint is affected by the nature of its operations and the source of energy used to power these operations. Increasingly stringent carbon regulations and energy efficiency requirements could lead to higher energy prices, larger associated costs for the company and compliance issues. While the company¡¯s operations may contribute to local communities by creating job opportunities, they can also negatively impact the livelihoods of people in these communities. Related risks include community conflicts, protests and blockades which can disrupt or halt operations. The company's overall exposure is high and is similar to subindustry average. Community Relations, Resource Use and Carbon - Own Operations  are notable material ESG issues. The company's overall ESG-related disclosure is weak and not in accordance with GRI reporting standards, signalling inadequate accountability to investors and the public. The company's ESG-related issues are not overseen by the board, suggesting that these are not integrated in core business strategy. The company's overall management of material ESG issues is weak.",none,no,0,0,7831.21111489635,7130.83210449606,3282.79900351936,866.031711846366,12088.9945866628,0.235104782594951,0.176269609593165,0.310480066373149,0.530128684474048,0.268455227652769,1.23116849256221,0.283338872102973,420.272222222222
192,Russia,Automobiles,Consumer Discretionary,550.2350751,1100.47015,"The company is at high risk of experiencing material financial impacts from ESG factors, due to its medium exposure and average management of material ESG issues. Notably, its overall risk is higher since it is materially exposed to more ESG issues than most companies in our universe. The company is noted for its poor corporate governance performance, which is increasing its overall risk. Furthermore, the company has not experienced significant controversies. Japan-based Toyota Industries Corporation engages in the manufacture and sale of Materials handling equipment (e.g. lift trucks, automated storage and retrieval systems as well as airport baggage handling systems; 66.2% of net sales in FY2018/2019), Automobiles (e.g. vehicles, engines and car electronics; 27.6%), Textile machinery (3.4%) and other activities (2.8%). As of March 31, 2019, Toyota Industries had 64,641 employees. Toyota Industries has a diversified product portfolio that includes lift and warehouse trucks, automated and retrieval systems, aerial work platforms, vehicles, diesel and gasoline engines, as well as car air conditioning compressors. Defects in these products could lead to customer injuries, complaints, lawsuits, recalls and associated costs. In addition, Toyota Industries¡¯s competitiveness relies on its capacity to develop and upgrade products. Inability to attract and retain highly skilled employees to support the company¡¯s R&D activities could lead to skill deficit and operational inefficiencies. Furthermore, the company¡¯s global operations are subject to country-specific regulations. Failure to comply could results in fines and increased regulatory scrutiny. At the same time, involvement in intellectual property disputes could trigger prolonged investigations. The company's overall exposure is medium and is moderately above subindustry average. Business Ethics, Human Capital and Product Governance  are notable material ESG issues. Toyota Industries's overall ESG-related disclosure is not in accordance with GRI reporting standards, lagging behind best practice. The company's ESG-related issues are overseen by the board or the executive team, suggesting that these are integrated in core business strategy. Moreover, the company aligns its sustainability strategy with four Sustainable Development Goals it identified as directly relevant for its business. The company's overall management of material ESG issues is average.",none,no,24,3,47342.9490684569,19797.1182647203,29347.3186362396,1232.86385729683,26378.4002444718,0.121017479504108,0.043657266547111,0.0899438032559555,0.357277962904815,0.164162438021393,3.00015447399521,0.227736256801584,420.125
193,Japan,Trading Companies & Distributors,Industrials,440.3754844,1761.501937,"The company is at medium risk of experiencing material financial impacts from ESG factors, due to its medium exposure and average management of material ESG issues. The company has experienced a moderate level of controversies. Toyota Tsusho Corporation (Toyota Tsusho) is a Japan-based company engaging in trading activities worldwide. It conducts its business through divisions including Metals Division, Global Parts & Logistics Division, Automotive Division and Machinery, Energy & Project Division. Due to its employee base and qualification needs, the company is exposed to labour relations issues and skill deficit. Companies that are unable to effectively manage its workforce may face obstacles, such as high operational costs, business disruptions and other inefficiencies. Exposure to ethical breaches is mostly derived from the company¡¯s business relations within its value chain, as well as countries of operation and size. These may include political lobbying, conflicts of interest, anti-competitive practices, tax and accounting irregularities and others. The company's carbon footprint is affected by the nature of its operations and the source of energy used to power these operations. Increasingly stringent carbon regulations and energy efficiency requirements could lead to higher energy prices, larger associated costs for the company and compliance issues. The company's overall exposure is medium and is similar to subindustry average. Human Capital, Business Ethics and Carbon - Own Operations  are notable material ESG issues. The company's overall ESG-related disclosure follows best practice, signalling strong accountability to investors and the public. The company's ESG-related issues are overseen by the board or the executive team, suggesting that these are integrated in core business strategy. The company's overall management of material ESG issues is average.",none,moderate,0,0,41619.338691854,66141.7742636357,11630.0834991322,1075.51638306123,22497.2856244603,0.146062996882126,0.0867349812332684,0.206680895855797,0.674355786759642,0.155685234986485,4.89040313174071,0.350354566694564,420.125
194,United States,Construction & Farm Machinery & Heavy Trucks,Industrials,181.4627113,362.9254225,"The company is at high risk of experiencing material financial impacts from ESG factors, due to its medium exposure and average management of material ESG issues. Notably, its overall risk is higher since it is materially exposed to more ESG issues than most companies in our universe. The company is noted for its strong corporate governance performance, which is reducing its overall risk. The company has experienced a moderate level of controversies. Trinity Industries, Inc. (Trinity) manufactures, sells and leases railroad products and railcar maintenance services in North America. The company has over 11,800 employees and generated USD 3 bn in revenue in FY2019 through three business segments: Rail Products (53% of FY2019 revenue), Railcar Leasing and Management Services (37%), and Others (e.g. highway products; 10%). Trinity manufactures and sells freight and tank railcars for transporting a wide range of liquids, gases and dry cargo. Product quality and safety is crucial because any defects could lead to accidents and cargo spills, potentially causing injuries and deaths. This could lead to investigations, lawsuits and reputational damage. In addition, Trinity¡¯s success relies on its ability to secure high-value contracts with government agencies. Any evidence of bribery or collusion could result in lawsuits and fines. Lastly, Trinity needs to hire and retain highly skilled engineers and mechanics to remain innovative and compete with its peers. Strained labour relations with factory workers may also prompt them to go on strike, causing operational disruptions and productivity losses. The company's overall exposure is medium and is similar to subindustry average. Product Governance, Human Capital and Business Ethics  are notable material ESG issues. Trinity has formal commitments for product safety. However, the company does not have an established product and service safety programme with managerial responsibility for the topic. Furthermore, the company does not report on the percentage of its operating sites that have been certified to quality management standards such as ISO 9001. Regarding management of business ethics risks, Trinity reports on conducting annual bribery and corruption training for its employees and has procedures to investigate ethical violations and undertake corrective actions. It also discloses a whistleblowing helpline that is available 24/7 and supports anonymous reporting. Lastly, the company discloses talent retention initiatives and prohibits discrimination. However, evidence of talent recruitment and development initiatives, or the conducting of performance reviews, is not available. The company's overall management of material ESG issues is average.",none,moderate,0,0,8560.10833333333,3555.54583333333,3313.82083333333,285.577083333333,6985.35870949049,0.128600133038038,0.0751812370125151,0.174915432177634,0.660959998085754,0.119305124340401,0.949274704699101,0.490313233293693,672.125
195,United States,Food Products,Consumer Staples,16.83198245,67.32792981,"The company is at high risk of experiencing material financial impacts from ESG factors, due to its high exposure and average management of material ESG issues. Notably, its overall risk is higher since it is materially exposed to more ESG issues than most companies in our universe. Despite its management policies and programmes, the company has experienced a high level of controversies. Tyson Foods, Inc. (Tyson) is a meat and prepared foods company, selling its products globally to approximately 125 countries. Tyson¡¯s operating segments are Beef (accounting for 36% of FY2019 revenue), Chicken (31%), Pork (10%) and Prepared Foods (20%). The US is the company¡¯s most significant market with USD 5.4 billion out of 42 billion in annual revenue stemming from sales to foreign countries. Wal-Mart Stores, Inc., is a key customer, accounting for 17% of Tyson¡¯s consolidated sales. For Tyson to maintain its market share, it must uphold strong food safety measures which are critical to maintaining customer trust. Meat is quality sensitive and at high risk of contamination during the product processing phase, while the livestock is at risk of infection and disease. Tyson also exports meat great distances from the US to China, the European Union, the Middle East, South Korea, etc. Therefore refrigeration, processing and logistics are essential but contribute to an inherently energy-intensive operation.? At the top line of the business, meat producers, particularly in the US, have been exposed to business ethics risks related to anti-competitive practices such as price fixing. Tyson is currently embroiled in allegations and lawsuits over price fixing meat produce and is facing a criminal probe launched by the DOJ in 2019. The company's overall exposure is high and is moderately above subindustry average. Carbon - Own Operations, Product Governance and Business Ethics  are notable material ESG issues. Tyson¡¯s reporting had demonstrated an increasingly strong approach to managing environmental and social risks. Tyson¡¯s Chief Sustainability Officer (CSO) is responsible for overseeing and implementing Tyson¡¯s sustainability strategy and reports to Tyson¡¯s President, CEO and board of directors. Tyson Foods??areas of focus are food safety and quality, animal well-being, environmental stewardship, the workplace and communities. These areas have considerable overlap with key sources of risk and opportunity for the company. However, the company continues to be involved in significant controversies. At the surge of Covid-19, the company had over 8,500 employees testing positive and the production over worker safety approach has led to high levels of infection among workers and resulted in plant closures and worker walkouts. The company's overall management of material ESG issues is average.",none,high,38,4.75,27708.3541666667,42379.3958333333,14800.1458333333,1638.0625,24985.5222916125,0.200558254813438,0.114512743817389,0.23020065656089,0.396902400108255,0.0607833332487112,2.24478089206184,0.287473022349368,672.125
196,Finland,Paper & Forest Products,Materials,192.4989778,192.4989778,"The company is at low risk of experiencing material financial impacts from ESG factors, due to its medium exposure and strong management of material ESG issues. The company is noted for its strong corporate governance performance, which is reducing its overall risk. Furthermore, the company has not experienced significant controversies. Finland-based UPM-Kymmene Oyj (UPM) is a provider of pulp, paper, solid wood products, energy, biofuels and biochemicals, among others. In FY2019, the company's Communication Papers segment accounted for 40% of sales. In contrast, the Biorefining business consisting of pulp, timber and biofuels had the second highest sales (24%) but was UPM¡¯s largest profit driver with 39% of EBIT. In FY2019, UPM focused on Biorefining, employing the biggest share of capital in this segment (30%). The company derives the biggest share of revenues from its pulp and paper operations, whose production processes are highly energy intensive. Increasingly tight carbon regulations, as well as associated volatility of fuel prices might expose UPM to high compliance costs and might increase its operational expenses. Additionally, the chemical and mechanical processes producing pulp and paper and UPM¡¯s forests and plantations consume significant amounts of water. Water shortages or water usage restrictions could hinder UPM¡¯s productivity, generating a loss of revenues. Furthermore, UPM¡¯s mills, biorefineries and hydropower facilities may release air emissions, water-polluting effluents and green liquor dregs. Failure to properly treat and reduce its negative externalities might trigger protests of affected local communities, fines and reputational damages. The company's overall exposure is medium and is moderately below subindustry average. Resource Use, Emissions, Effluents and Waste and Carbon - Own Operations  are notable material ESG issues. UPM's overall ESG-related disclosure follows best practice,   signalling strong accountability to investors and the public. The   company's ESG-related issues are overseen by the board or the executive   team, suggesting that these are integrated in core business strategy. The company's overall management of material ESG issues is strong.",none,no,19,2.375,17813.8296483006,11873.5560631524,11093.6118404992,826.019535553955,16749.6961118457,0.144397788498757,0.0720358834921807,0.151411633501932,0.246657340466993,0.151249132053096,0.871370032851962,0.176502179375939,420.125
197,United Kingdom,Food Products,Consumer Staples,235.7069817,1178.534909,"The company is at medium risk of experiencing material financial impacts from ESG factors, due to its medium exposure and strong management of material ESG issues. Notably, its overall risk is higher since it is materially exposed to more ESG issues than most companies in our universe. The company is noted for its strong corporate governance performance, which is reducing its overall risk. Despite its strong management policies and programmes, the company has experienced a high level of controversies. Unilever is a fast-moving consumer goods (FMCG) company co-headquartered in London, UK and Rotterdam, Netherlands. The company markets an estimated 400 household brands in more than 190 countries worldwide. In FY2018, the company derived its EUR 50.9bn (USD 56.4bn) turnover from three business divisions (simplified from four previous business segments with the merger of Foods and Refreshments): Beauty & Personal Care (40% of turnover), Foods & Refreshment (40%), and Home Care (20%). In the last four years, Unilever has acquired 13 beauty & personal care companies and brands as part of its business strategy to create a ¡°future-fit portfolio?? Its recent acquisitions include Equilibra, AHC (Carver Korea), Schmidt¡¯s Naturals, Quala S.A. and Hourglass. These deals demonstrate the diversified nature of Unilever¡¯s portfolio, in terms of products and geographic presence. By selling an array of products ranging from cosmetics to household products to food and refreshments, Unilever has significant exposure to product quality and safety risks. In 2018, Unilever¡¯s sustainable brands grew 69% faster than its other brands, reflecting the strong consumer shift to more sustainable products that has made it important for the company to invest in this area. Lastly, Unilever¡¯s reliance on palm oil exposes it to risks linked to human rights violations within its supply chain. The company's overall exposure is medium and is moderately above subindustry average. E&S Impact of Products and Services, Product Governance and Human Rights - Supply Chain  are notable material ESG issues. Unilever¡¯s sustainability strategy, the Unilever Sustainable Living Plan (USLP), sets out the company¡¯s main goals and targets under three main pillars: improving health and well-being for more than 1 billion by 2020, reducing the group¡¯s environmental impact by half by 2030, and enhancing livelihoods for millions by 2020. Progress on these goals are reported in its annual Sustainable Living Report, written according to GRI Standards: Core. Unilever¡¯s board-level Corporate Responsibility Committee oversees the implementation of the USLP and monitors the group¡¯s progress. The company has relevant programmes and policies in place to mitigate product safety risks, environmental impacts and human rights related-supply chain issues. However, Unilever continues to be involved in several controversies, notably on human rights-supply chain issues at plantations owned by its palm oil suppliers. The company's overall management of material ESG issues is strong.",none,high,423,52.875,71689.7943840233,61672.4503901263,20754.5311398653,6985.95437748883,119148.669229977,0.402353215093514,0.346120448316308,0.527030671916778,0.654537083035682,0.0977139356724613,4.27934010523493,0.355056048132142,828.087121212121
198,United Kingdom,Trading Companies & Distributors,Industrials,0.002662648,0.002662648,NA,NA,NA,0,0,504.588475570833,387.257346339583,209.493375097917,26.27106001,591.501434362632,0.315036621096419,0.127784045434727,0.484639246916333,0.513845661880869,0.0549503335704708,3.67978945592814,0.394211115551889,420.125
199,United States,Tobacco,Consumer Staples,0.327283139,0.327283139,"In consideration of the company's low exposure and average management, we view the company to be at medium risk of material financial impacts driven by ESG factors. It is a holding company whose subsidiaries--Liggett Group, Vector Tobacco, Zoom, and New Valley-- primarily sell tobacco products and invest in real estate. Companies in this subindustry face the highest risk exposure in the following material ESG issues: Supply Chain, Water Use and Human Capital.  The company's disclosure is very poor, signaling inadequate accountability to investors and the public. It has some initiatives to manage risks related to material ESG issues, however, the company lacks policies and programmes in key areas. Nevertheless, the company has not been implicated in any significant ESG-related controversies.",none,no,0,0,1300.794875,1104.14791666667,55.8590625,89.3889791666667,2782.39363816442,0.38715401416307,4.78489002072794,7.305948341,6.51347069853627,0.30402653666202,21.3874499593997,0.966051679950713,384.125
200,Hong Kong,Household & Personal Products,Consumer Staples,1020.648591,2041.297181,"In consideration of the company's medium exposure and average management, we view the company to be at medium risk of material financial impacts driven by ESG factors. Vinda International Holdings Ltd is an investment holding company. Companies in this subindustry face the highest risk exposure in the following material ESG issues: Product Sustainability, Supply Chain and Human Capital. The company's disclosure is poor, signaling inadequate accountability to investors and the public. It has some initiatives to manage risks related to material ESG issues, however, the company lacks policies and programmes in key areas. Nevertheless, the company has not been implicated in any significant ESG-related controversies.",none,no,0,0,2258.7691124206,1746.00827061072,1118.424388,101.248016840736,2993.72585780633,0.276436386990522,0.0926138896670948,0.207687181715937,0.379903659524831,0.0946874784628597,1.04269724013892,0.268615091575319,420.125
201,United Kingdom,Retail - Consumer Discretionary,Consumer Discretionary,156.6059176,313.2118352,"The company is at severe risk of experiencing material financial impacts from ESG factors, due to its high exposure and average management of material ESG issues. Notably, its overall risk is higher since it is materially exposed to more ESG issues than most companies in our universe. Furthermore, the company has not experienced significant controversies. Vivo Energy Plc is a retailer and marketer of Shell-branded fuels and lubricants. Its products include aviation fuel, LPG and lubricants. The company is headquartered in London, the United Kingdom The company's operations release negative environmental externalities such as air pollutants, hazardous substances or wastewater. Related incidents may trigger environmental fines, clean-up costs, civil lawsuits, community opposition and operational shutdowns. The post-COP21 Paris agreement political momentum increases company exposure to regulatory risks. As a consequence, customers are also requiring companies to provide energy-efficient solutions and disclose more environmental information about their products. Companies struggling to adapt may face financial difficulties.?The risks inherent in the company's operations expose its employees to workplace hazards. Health and safety incidents can lead to operations delays, fines or even criminal charges for specific managers. The company's overall exposure is high and is similar to subindustry average. Emissions, Effluents and Waste, Carbon - Products and Services and Occupational Health and Safety  are notable material ESG issues. Vivo Energy's overall ESG-related disclosure is weak and not in accordance with GRI reporting standards, signalling inadequate accountability to investors and the public. The company has a board committee overseeing?governance issues, but not environmental and social ones, suggesting that these are not integrated in core business strategy. The company's overall management of material ESG issues is average.",none,no,7,0.875,3207.27230714286,7634.54605714286,747.876546428571,121.783607142857,2242.14335993483,0.237235356707219,0.171180022662897,0.439879000901024,0.775486319022434,0.183554943615188,2.62101263080553,0.246100543232082,438.4
202,Sweden,Asset Management & Custody Banks,Financials,3.566971483,3.566971483,"The company is at medium risk of experiencing material financial impacts from ESG factors, due to its medium exposure and average management of material ESG issues. Notably, its overall risk is higher since it is materially exposed to more ESG issues than most companies in our universe. Despite its management policies and programmes, the company has experienced a high level of controversies. AB Volvo (Volvo) is the world's second largest manufacturer of heavy-duty trucks and the largest manufacturer of heavy diesel engines. In FY2019, it generated USD 45.7 bn in revenues, with a majority derived from trucks (64%), followed by construction equipment (21%) and buses (7%). The company¡¯s major markets are Europe (38% net sales in 2019) and North America (30%), and it had over 99,000 employees as of March 2020 across the world.   Volvo has been involved in a significant controversy related to historical anti-competitive practices in the EU, which has resulted in penalties and ongoing customer lawsuits, exposing it to business ethics risks. Moreover, the company¡¯s dominant market share in certain regions creates conditions for unethical business practices, like price-fixing, to occur. In addition, Volvo¡¯s products are used by customers in various industries where productivity, durability, reliability and safety are significant factors in purchasing decisions. Any product design flaw or malfunction could result in costly product recalls and compensation payments. Lastly, to remain innovative, the company needs to attract and retain highly qualified staff with technical expertise, while also training and retaining its existing workforce.  The company's overall exposure is medium and is moderately above subindustry average. Product Governance, Business Ethics and Human Capital  are notable material ESG issues. Volvo has a formal product safety policy and reports that 95% of its production facilities and 90% of the distribution centers have been certified to the ISO 9001 quality management standard. In terms of managing business ethics risks, Volvo conducts corruption risk assessments and discloses operating guidelines for employees to follow. However, it has been involved in a significant controversy related to a cartel scheme in Europe between 1997 and 2011. With regard to human capital management, the company commits to rights such as freedom of association and has talent recruitment, development and retention initiatives in place. Lastly, a point of concern is Volvo¡¯s involvement in a serious controversy over its supply of equipment to conflict-prone regions such as Myanmar, Egypt and Palestine that have reported alleged violations of human rights.  The company's overall management of material ESG issues is average.",none,high,5,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,United States,Retail - Food & Staples,Consumer Staples,788.639913543667,2365.919741,"The company is at medium risk of experiencing material financial impacts from ESG factors, due to its medium exposure and average management of material ESG issues. The company is noted for its strong corporate governance performance, which is reducing its overall risk. Despite its management policies and programmes, the company has experienced a high level of controversies. Walmart Inc. is a global retailer that sells a  range of consumer goods. In FY2020, the company¡¯s US segment accounted for  approximately 66% of net sales, while the majority of remaining revenue came  from its non-US operations. The company is the biggest (by revenue) in the  world, generating over USD 524 billion in FY2020. In recent years, Walmart¡¯s  strategy has been to increase its omni-channel sales approach, making strong  plays in online retail and innovative delivery formats. Walmart¡¯s exposure to ESG issues is impacted by its  traditional focus on brick and mortar retailing and its ongoing efforts to  enhance its digital offerings. In FY2019, the company operated over 11,500  stores in 27 countries. The company is also the world¡¯s largest private  employer, with over 2.2 million employees, 1.5 million of which are in the US.  Retail employees represent a key operational cost, and companies must balance  sound working conditions with maintaining profit margins. Food retailers are  also exposed to human rights issues in the supply chain, and involvement  potentially leads to reduced demand for products and customer losses. Finally,  as the customer¡¯s point of contact, food retailers may bear the brunt of  reputational damage triggered by quality and safety issues, product recalls or  false product claims, even if the product is not one of their private brands. The company's overall exposure is medium and is moderately above subindustry average. Human Capital, Human Rights - Supply Chain and Product Governance  are notable material ESG issues. Walmart¡¯s Compensation, Nominating and Governance Committee  is responsible for reviewing and advising management on the company¡¯s overall  social, community and sustainability initiatives. Walmart¡¯s Environment, Social  and Governance report is based on frameworks such as the GRI Standards, the UN  Sustainable Development Goals, the Sustainability Accounting Standards Board  (SASB) and the Task Force on Climate-related Financial Disclosures (TCFD). The  company¡¯s sustainability roadmap launched in November 2016 focuses on enhancing  environmental sustainability, creating shared economic opportunity,  strengthening community and promoting good corporate governance. It also  implements leading industry initiatives, particularly on fleet and transport  sustainable enhancements. Walmart, however, still faces a huge volume of ESG  controversies in part due to its size. The company's overall management of material ESG issues is average.",none,high,98,12.25,222990.229166667,526336.930555556,77445.8888888889,13590.1041666667,364472.146377702,0.629441005674357,0.175780275521772,0.414960056249044,0.451275138583824,0.0724363803596902,1.20277040416353,0.26409885817988,588.125
204,Chile,Retail - Food & Staples,Consumer Staples,1178.6794749835,2357.35895,"The company is at medium risk of experiencing material financial impacts from ESG factors, due to its medium exposure and average management of material ESG issues. The company is noted for its strong corporate governance performance, which is reducing its overall risk. Despite its management policies and programmes, the company has experienced a high level of controversies. Walmart Inc. is a global retailer that sells a  range of consumer goods. In FY2020, the company¡¯s US segment accounted for  approximately 66% of net sales, while the majority of remaining revenue came  from its non-US operations. The company is the biggest (by revenue) in the  world, generating over USD 524 billion in FY2020. In recent years, Walmart¡¯s  strategy has been to increase its omni-channel sales approach, making strong  plays in online retail and innovative delivery formats. Walmart¡¯s exposure to ESG issues is impacted by its  traditional focus on brick and mortar retailing and its ongoing efforts to  enhance its digital offerings. In FY2019, the company operated over 11,500  stores in 27 countries. The company is also the world¡¯s largest private  employer, with over 2.2 million employees, 1.5 million of which are in the US.  Retail employees represent a key operational cost, and companies must balance  sound working conditions with maintaining profit margins. Food retailers are  also exposed to human rights issues in the supply chain, and involvement  potentially leads to reduced demand for products and customer losses. Finally,  as the customer¡¯s point of contact, food retailers may bear the brunt of  reputational damage triggered by quality and safety issues, product recalls or  false product claims, even if the product is not one of their private brands. The company's overall exposure is medium and is moderately above subindustry average. Human Capital, Human Rights - Supply Chain and Product Governance  are notable material ESG issues. Walmart¡¯s Compensation, Nominating and Governance Committee  is responsible for reviewing and advising management on the company¡¯s overall  social, community and sustainability initiatives. Walmart¡¯s Environment, Social  and Governance report is based on frameworks such as the GRI Standards, the UN  Sustainable Development Goals, the Sustainability Accounting Standards Board  (SASB) and the Task Force on Climate-related Financial Disclosures (TCFD). The  company¡¯s sustainability roadmap launched in November 2016 focuses on enhancing  environmental sustainability, creating shared economic opportunity,  strengthening community and promoting good corporate governance. It also  implements leading industry initiatives, particularly on fleet and transport  sustainable enhancements. Walmart, however, still faces a huge volume of ESG  controversies in part due to its size. The company's overall management of material ESG issues is average.",none,high,0,0,4571.56398559415,5954.56644771091,1995.1457721864,323.24675548988,6589.06571915801,0.390837244929186,0.161454294679823,0.262037144475768,0.47642267454017,0.0540836875511494,1.23840096372427,0.342702904439329,372.275
205,Finland,Industrial Machinery,Industrials,0.007223192,0.007223192,"The company is at medium risk of experiencing material financial impacts from ESG factors, due to its medium exposure and strong management of material ESG issues. Notably, its overall risk is higher since it is materially exposed to more ESG issues than most companies in our universe. Furthermore, the company has not experienced significant controversies. Wartsila Oyj Abp (Wartsila), headquartered in Finland, provides technologies and lifecycle solutions for the marine and energy markets worldwide. The company generated USD 5.8 bn in FY2019, 64% of which was derived from its marine solutions business and the remaining 36% from its energy business. Wartsila¡¯s long-term business strategy is focused on enabling the transition to a smart ecosystem in both the marine and energy sectors.   Wartsila¡¯s product offerings serve customers in the marine and energy industry, where productivity, durability, reliability and safety are key factors in purchasing decisions. Any quality defects or product failure could result in injuries to customers and potentially lead to fines and penalties. As the company is involved in manufacturing specialized machinery and smart equipment, it will need to hire and retain highly skilled staff with relevant skills to meet customer demand and stay innovative. Since the company manufactures customized products that cater to specific client needs in the marine and energy sector, direct competition is limited. This creates opportunities for involvement in unethical business practices, such as price fixing and corruption.  The company's overall exposure is medium and is similar to subindustry average. Product Governance, Human Capital and Business Ethics  are notable material ESG issues. Wartsila has formal commitments to address product quality and safety, and reports that quality assurance is applied throughout the delivery chain. Additionally, 90% of its activities have been certified to the ISO 9001 quality management standards. With regard to human capital development, the company discloses talent development initiatives, such as leadership training programmes, and reports on conducting employee engagement surveys. However, its employee turnover rate and quantitative metrics on employee training are not disclosed. In terms of managing business ethics risks, the company reports that it offers code of conduct training for its employees and has an independent whistleblower system available 24/7 to report concerns. The company, however, does not disclose information on whether it conducts ethical risk assessments and it does not disclose employee operating guidelines.  The company's overall management of material ESG issues is strong.",none,no,0,0,6759.08774950441,5893.4661600674,2482.71559935552,330.48086045901,9060.71619089651,0.367297321436798,0.132320174433471,0.229989125286069,0.360263296876026,0.118910681068581,8.27358089,0.155415691629044,420.125
206,Singapore,Food Products,Consumer Staples,53707.569739228,268537.84869614,"The company is at high risk of experiencing material financial impacts from ESG factors, due to its high exposure and average management of material ESG issues. Notably, its overall risk is higher since it is materially exposed to more ESG issues than most companies in our universe. Despite its management policies and programmes, the company has experienced a high level of controversies. Wilmar  International Limited is a Singapore based agribusiness. The company works  through a vertically integrated business model encompassing the entire value  chain, from plantation to merchandising and distribution. The company¡¯s main  businesses are Oilseeds and Grains (50% of revenue in FY2019), Tropical Oils  (36%) and sugar (11%). The company¡¯s activities are mainly located in China,  India, Indonesia, and Malaysia.? Water is an  essential resource for Wilmar and is used throughout the value chain at its  plantations, mills, refineries and other facilities. The company has facilities  in water-stressed areas in India and Australia. The company is also exposed to  carbon-related issues, through land use change allocation and the oxidation of  peat, and its upstream production activities, for instance through methane  emissions from palm oil mills. As one of the world¡¯s largest palm oil  plantation owners, active in Southeast Asia and Western Africa, Wilmar is also  exposed to issues with local communities that live near or on the company¡¯s  estates, meaning the company has to consider the rights of local communities  and indigenous lands.?  The company's overall exposure is high and is moderately above subindustry average. Carbon - Own Operations, Community Relations and Resource Use  are notable material ESG issues. Wilmar's  sustainability strategy and implementation is overseen by the Chief  Sustainability Officer and led by the Group Sustainability General Manager. The  company¡¯s sustainability reporting, as well as a large number of policies,  programmes, and initiatives, cover Wilmar¡¯s Tropical Oils and Sugar segments,  which account for less than 50% of the company¡¯s overall revenue in the past  two reporting years. In most cases, initiatives should cover at least 50% of  operations in terms of revenue for full scoring on management performance.  While Wilmar has policies and programmes in place that speak to its material  ESG issues, these often apply only to Tropical Oils and Sugar, and not to its  main revenue driver Oilseeds and Grains (50% of revenue in 2019).?    The company's overall management of material ESG issues is average.",none,high,153,19.125,47973.5472083333,50364.0811666667,17212.4659583333,1408.568938,33649.8585903183,0.115200362278901,0.0808274502019383,0.121227935549255,0.724158258594998,0.262588288712328,2.46125416705114,0.50561415913593,420.125
