Common_Name,Issuer_Name,Country,Industry,Sector,Year_MSCI,Rating_year,Rating_month,Market_Capital,Mark.Cap_type,Overall_Company_Rating,Industry_Adjusted_Score,Weighted_Average_Score,E_score,E_weight,S_score,S_weight,G_score,G_weight,Year_TRASE,Country_trade,Commodity,DF_E,volume,gvkey,assets,sales,book_equity,net_income,enterprise_value,gp_at,ni_be,ope_be,debt_bev,cash_lt,lt_ppen,debt_at,age,News_count,me
Company_130,Company_130,United Kingdom,Food Products,Consumer Staples,2018,2017,12,483.7649589,original,A,6.9,5,4.7,46,5.2,39,5.6,15,2017,Brazil,chicken,0.000695384,27,268219,2578.392803,1030.249071,899.767165,-8.77907625,1127.66328292856,0.171271817712247,-0.018765977,0.0915269007294864,0.448065739659311,0.00902237844807787,7.10812924509288,0.270347500340681,402.5,0,448.002730428557
Company_130,Company_130,United Kingdom,Food Products,Consumer Staples,2019,2018,12,354.0042382,original,A,7.1,5.2,4.9,41,5.4,40,5.7,19,2018,Brazil,chicken,0.234964607,839.97,268219,2908.7242,1084.982405,1229.666073,34.7476125,1124.11315855635,0.14886899226502,0.029973108209997,0.0805099238529318,0.374026722077947,0.0136992975257844,6.74762625655542,0.245406303477125,414.5,0,434.421548556352
Company_131,Company_131,United Kingdom,Oil & Gas Exploration & Production,Energy,2020,2019,9,NA,search,AA,7.9,5.5,4.7,52,6.1,14,6.4,34,2019,Brazil,soy,21.19696458,2500,101924,5951.1,1455.425,1205,73.2375,3544.58665775673,0.160945286505345,0.0595202201570221,0.499326142707019,0.778967343684638,0.0513515300055893,1.95866776356911,0.486465505629664,426.5,0,888.886657756731
Company_132,Company_132,Canada,Food Products,Consumer Staples,2017,2016,9,1402.07054,original,BB,3.9,3.7,1.5,42,4.9,48,6.6,10,2016,Brazil,beef,24.42886058,137.3612042,64072,660.864951955313,1147.01037939958,255.525586769861,17.3041469162043,1523.70281477866,0.331078661188109,0.0619715198592304,0.288160968001882,0.521780574255442,0.0133378609928298,2.4609300339141,0.390289531200139,258.5,0,1261.07864895949
Company_132,Company_132,Canada,Food Products,Consumer Staples,2018,2017,11,2477.738556,original,BB,3.9,3.9,1.7,46,5.8,39,5.9,15,2017,Brazil,beef,95.04059002,346.7297715,64072,845.793335245424,1433.06600041534,352.225013961692,54.6136453152058,2415.1542641615,0.32358550825792,0.154677720048568,0.305071726182683,0.499140033792443,0.0256710197233217,2.71013363527444,0.361087764000348,270.5,0,2117.01021503525
Company_133,Company_133,United States,Retail - Food & Staples,Consumer Staples,2018,2017,7,2560.992745,original,BBB,5.3,4.5,2.8,26,5.2,58,4.7,16,2017,Brazil,beef,109.2849361,155.1519023,65343,1135.58983333333,2947.52625,671.076916666667,90.92625,2557.91543067233,0.449153387374787,0.135568185948793,0.261508959093551,0.188180942919213,0.396964116405234,0.917800298652445,0.0989048429031424,258.5,0,2630.31768067233
Company_134,Company_134,United States,Energy Equipment & Services,Energy,2016,2015,11,NA,search,B,1.7,3.3,2.4,46,3.7,21,4.5,33,2015,Brazil,chicken,0.054824443,354.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Company_134,Company_134,United States,Energy Equipment & Services,Energy,2017,2016,11,NA,search,B,2.7,4,3.4,49,4.3,21,4.8,30,2016,Brazil,chicken,0.000254949,1075.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Company_135,Company_135,United States,Household & Personal Products,Consumer Staples,2021,2020,11,343000,original,A,6.1,4.9,6.6,32,4.2,35,4.1,33,2020,Indonesia,palm oil,26.60842579,4315.650079,8762,116260.25,69920.5,52233.25,6779.5,336054.234075578,0.329655996441327,0.130156649426702,0.352668708409731,0.488459933835065,0.166318742754328,3.22085083448882,0.283254135974129,1091.5,18,314847.734075578
Company_136,Company_136,Philippines,Retail - Food & Staples,Consumer Staples,2021,2020,10,2451.568007,original,BB,3.2,3.6,1.5,12,4.4,55,3,33,2020,Indonesia,palm oil,1.255233268,53.79157495,302790,2071.92555345026,3085.04204412029,1243.09322746297,134.8527287,2851.73816019306,0.260268456666009,0.108413616533915,0.207806004929834,0.383415205277409,0.346582400305519,0.958472410655409,0.285075542516497,438.5,0,2553.76179826794
Company_137,Company_137,Malaysia,Food Products,Consumer Staples,2019,2018,12,2675.255337,original,B,2.6,3.7,1.8,41,4.6,40,6.1,19,2018,Indonesia,palm oil,5328.397939,10810.96,250213,836.480959964342,793.151551646279,467.742031166212,50.1904472544037,2550.0310143003,0.203194302813492,0.107298078355659,0.187310600828587,0.407955914174752,0.203962208727416,0.825207573951668,0.310099250603476,414.5,0,2365.72896714419
Company_137,Company_137,Malaysia,Food Products,Consumer Staples,2020,2019,11,2817.407755,original,B,2,3.3,1.5,36,3.6,48,6.4,16,2019,Indonesia,palm oil,16313.9559,42498.10801,250213,897.652788825707,879.711601889275,488.541367628611,53.3096176929596,2998.27088614066,0.223076615064118,0.109195787015211,0.201613587884986,0.428047864361403,0.163244862583362,0.906592253148304,0.333828209576638,426.5,0,2766.56689969016
Company_137,Company_137,Malaysia,Food Products,Consumer Staples,2021,2020,12,3511.246618,original,BB,4.1,3.8,3,32,2.8,35,5.7,33,2020,Indonesia,palm oil,4995.556758,16550,250213,973.045201770832,971.927123960841,512.211515360121,56.7101707972416,3759.53730240705,0.236149716238216,0.110772861438356,0.219482274950313,0.446593776589683,0.159992289038872,0.884168835295754,0.344396151357917,438.5,0,3499.77313890944
Company_138,Company_138,Qatar,Banks,Financials,2017,2016,7,6878.420168,original,BB,3,3.9,1.3,8,4.2,60,4,32,2016,Brazil,chicken,0.138382211,299.407,251223,35398.233940481,1196.24846640324,4153.90952428738,512.504240800875,8433.68191072743,NA,0.123265417834292,NA,0.792302895908893,0.120942214138733,198.228211288148,0.133577106308532,390.5,0,6509.17813944119
Company_138,Company_138,Qatar,Banks,Financials,2018,2017,7,6230.134918,original,BB,2.9,4.2,1.3,8,4.7,58,3.8,34,2017,Brazil,chicken,0.021540613,163.008,251223,38713.9568371196,1441.19912949374,4941.92316792105,601.799887564414,8665.67359965201,NA,0.121793214843868,NA,0.678742631762842,0.105755732121145,231.711673212922,0.123619434171764,402.5,0,6325.06951223544
Company_138,Company_138,Qatar,Banks,Financials,2019,2018,7,8633.79,original,BB,3.3,4.4,1.3,8,4.9,58,4.2,34,2018,Brazil,chicken,0.037655934,54,251223,41471.8885705118,1591.33938594524,5107.45441263924,584.065113937632,12658.2744581746,NA,0.114083442300433,NA,0.739320305730504,0.0892529405119582,257.407083393597,0.170453977687667,414.5,0,8116.87750479142
Company_139,Company_139,Argentina,Food Products,Consumer Staples,2016,2015,11,132.1581432,original,A,7.1,4.9,4.3,42,5.5,48,4.8,10,2015,Brazil,pork,0.927884888,3598.698,278800,178.492575715029,370.618292820994,17.4093871550463,-7.230530706,158.820764453068,0.321643745954092,-0.415413822,-0.967172821,0.965029167252773,0.089375011324909,7.02657675796766,0.47416179434225,378.5,0,87.9389046061516
Company_139,Company_139,Argentina,Food Products,Consumer Staples,2017,2016,12,104.6215059,original,A,6.9,5,3.8,42,6,48,5.6,10,2016,Brazil,pork,0.149749418,1246.092,278800,155.084907659369,344.688889090193,6.19641615840671,-13.32351772,144.340462414706,0.347218274836311,-2.13662566,-5.291843095,1.27362887278392,0.0947984058129776,8.02591555283506,0.497857503774576,390.5,0,82.2066567627427
Company_139,Company_139,Argentina,Food Products,Consumer Staples,2018,2017,3,127.1622705,original,BBB,4.7,4.1,3.8,35,4.3,39,4.3,26,2017,Brazil,pork,1.232567696,5154.887,278800,184.23765079487,329.331232731461,15.995043519528,-28.19411918,193.724299151077,0.229583280404521,-1.764268221,-3.353503152,1.02869274566788,0.0494341278660113,3.69537948421737,0.495008936451875,402.5,0,111.533281518971
Company_139,Company_139,Argentina,Food Products,Consumer Staples,2019,2018,12,68.22648441,original,AA,7.6,5.3,6,35,5.2,48,4.2,17,2018,Brazil,pork,0.149749418,1246.092,278800,183.119176604415,329.329195264065,20.2246208285122,-35.73620592,141.649791938985,0.233916617851242,-2.134977283,-1.84936384,0.811655938604934,0.0301698520761183,2.91094123877507,0.363017397905251,414.5,0,80.4663817533376
Company_140,Company_140,United States,Diversified Consumer Services,Consumer Discretionary,2020,2019,12,860,search,BB,3.8,4.5,6.7,5,2.7,62,7.4,33,2019,Brazil,soy,5.770654504,4726.970025,9023,757.89625,1140.66775,402.8365,7.56775,691.892785782973,0.311940187580314,0.0114589544133561,0.13220378597258,0.272559336066843,0.309285855443237,4.05029154644488,0.141425018669459,450.5,0,696.929535782973
Company_141,Company_141,Spain,Integrated Oil & Gas,Energy,2021,2020,10,9499.638853,original,AA,8.4,5.8,5.5,41,7.4,26,4.7,33,2020,Indonesia,palm oil,337.4307257,47367.9426,15319,63988.6468341132,47171.3082706134,30803.8938369225,-4073.371187,27333.4789242877,0.122014902952157,-0.143646613,0.0555421161513311,0.476214460027223,0.192676050069259,1.29210803055766,0.308954479799474,438.5,33,14389.3797944291
Company_142,Company_142,New Zealand,Containers & Packaging,Consumer Discretionary,2017,2016,12,NA,search,B,1.6,4.4,4.7,70,3.6,30,NA,0,2016,Brazil,chicken,0.008019686,48.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Company_142,Company_142,New Zealand,Containers & Packaging,Consumer Discretionary,2018,2017,12,NA,search,B,1.7,4.5,5.2,59,3.8,26,2.7,15,2017,Brazil,chicken,0.04969261,141.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Company_143,Company_143,United States,Food Products,Consumer Staples,2015,2014,1,188.6424043,original,CCC,0.2,2.8,0,20,2.5,70,10,10,2014,Brazil,soy,0.126381003,2245.518,207103,394.64695746602,697.866680201747,202.308545484863,8.53306600690096,287.979079095141,0.171833638926864,0.0420365709519487,0.134905787361867,0.26595823718664,0.0864535267978656,1.75916142750631,0.170636251278667,366.5,0,237.239138760057
Company_144,Company_144,Cyprus,Food Products,Consumer Staples,2021,2020,12,1493.298007,original,BB,3.2,3.7,3.5,37,3,30,4.4,33,2020,Indonesia,palm oil,336.0958228,50194.8726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Company_145,Company_145,China,Utilities,Utilities,2019,2018,10,6918.655233,original,B,2.6,4.2,4.1,66,2.1,12,5.5,22,2018,Indonesia,palm oil,291.2602473,10526.05977,270202,32484.9296231507,4968.2734361539,4842.65190198619,512.594236185256,27150.276441687,0.0688662418481572,0.106032617622737,0.237617412937232,0.814149585764374,0.0480806052933972,0.83283866586269,0.638488302511375,414.5,0,7519.93899586037
Company_146,Company_146,Cayman Islands,Food Products,Consumer Staples,2017,2016,12,NA,search,A,6.9,5,3.8,42,6,48,5.6,10,2016,Brazil,chicken,1.83e-05,323.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Company_147,Company_147,Indonesia,Food Products,Consumer Staples,2019,2018,1,614.3632778,original,BBB,5.6,4.3,4.3,41,5.3,40,2.2,19,2018,Indonesia,palm oil,3365.731957,60745.23231,298058,2476.13757022341,1122.54437542751,1107.00536880757,30.5773160281993,1138.15167430837,0.136310922085976,0.0274692981470451,0.156751462900319,0.429555488860541,0.141052156535932,0.866094394279545,0.295950046890374,414.5,8,567.451163308495
Company_147,Company_147,Indonesia,Food Products,Consumer Staples,2020,2019,2,535.4597127,original,BBB,4.3,4,2.9,43,5.8,38,2.6,19,2019,Indonesia,palm oil,2746.431119,81265.18152,298058,2442.7222732874,979.471859429842,1050.25884154127,-9.482819192,1045.1384503629,0.103566847202625,-0.008855916,0.091307298221891,0.445884673415307,0.121230723345065,0.84885754675294,0.308101434309955,426.5,3,435.442106591557
Company_148,Company_148,South Korea,Trading Companies & Distributors,Industrials,2019,2018,8,21028.72352,original,B,1.5,2.7,3.6,17,4.2,43,0.7,40,2018,Indonesia,palm oil,429.4289229,49459.5344,318847,43783.0969143713,27041.6763288094,25686.3417561883,1045.46614055712,23703.8167738993,0.0835943422052851,0.040508963577702,0.0438282435919906,0.231059530067608,0.143389608717602,4.65683421444683,0.121895511480164,414.5,6,21407.643910368
Company_148,Company_148,South Korea,Trading Companies & Distributors,Industrials,2020,2019,11,15989.10363,original,BB,3.7,3.7,3.4,16,4.5,42,3,42,2019,Indonesia,palm oil,22.76446658,3510.316516,318847,39364.9913858261,27930.3897648245,23725.2986524806,1612.62648154774,17258.4764203924,0.0956078441697625,0.0678061391220002,0.0494196778618663,0.202239648276237,0.18063214924142,4.09828395447761,0.104260179611748,426.5,1,16435.2751388618
Company_149,Company_149,Singapore,Transportation Infrastructure,Industrials,2016,2015,8,2836.031424,original,AA,7.5,5.1,4.2,46,5.8,38,6.1,16,2015,Brazil,beef,590.7064613,1275.969197,242894,1503.88616450871,1344.0182762152,1120.50993049394,145.032623809217,2649.31096288909,0.26840983698612,0.129510547270099,0.16582440002277,0.0900069237719148,0.804588082383668,0.893096597330857,0.0523171903204637,378.5,0,2866.25205150501
Company_149,Company_149,Singapore,Transportation Infrastructure,Industrials,2018,2017,1,4210.12778,original,BBB,5.1,5.5,2.9,14,6.4,46,5.5,40,2017,Brazil,beef,952.163745,1977.078401,242894,1601.45503111049,1247.13509160447,1174.94959528804,178.473618233668,3823.69586595911,0.245959332338272,0.152088586971416,0.18637213194279,0.0901410705848091,0.84678594409994,1.06184043217305,0.0498017579364774,402.5,0,4089.98867206603
Company_150,Company_150,Netherlands,Multi-Line Insurance & Brokerage,Financials,2015,2014,4,NA,search,AAA,9.4,7.7,8.6,18,7.4,64,7.6,18,2014,Brazil,soy,245.3023749,256981.4606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Company_150,Company_150,Netherlands,Multi-Line Insurance & Brokerage,Financials,2016,2015,5,NA,search,AAA,8.6,7.1,8.7,13,7.9,56,5,31,2015,Brazil,soy,310.2780093,306331.7355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Company_150,Company_150,Netherlands,Retail - Food & Staples,Consumer Staples,2019,2018,10,160,search,A,5.9,4.6,3,18,5.7,63,2.4,19,2018,Brazil,soy,326.2213358,217995.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Company_150,Company_150,Netherlands,Retail - Food & Staples,Consumer Staples,2020,2019,11,110,search,A,6.8,5,3.1,20,6.4,60,2.7,20,2019,Brazil,soy,395.5319388,260284.0377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Company_151,Company_151,South Korea,Hotels & Travel,Consumer Discretionary,2021,2020,9,312.4091863,original,B,2.7,3.8,3.8,27,4.2,36,3.3,37,2020,Brazil,soy,56.91152511,6497.892965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Company_152,Company_152,China,Paper & Forest Products,Materials,2019,2018,5,4263.26891,original,CCC,0,3.6,3,68,4.5,16,4.8,16,2018,Indonesia,wood pulp,483.2091117,13000,279393,4047.13795267196,2900.11094712507,1605.48964835884,318.726981244136,4832.79689176922,0.218506904935306,0.198019410906058,0.377572100405251,0.527770201938347,0.112665084046452,1.05111744551035,0.374995457976613,414.5,0,3591.14752913281
Company_153,Company_153,South Africa,Retail - Food & Staples,Consumer Staples,2017,2016,9,8019.300762,original,BBB,4.6,4.1,2.8,28,4.4,57,5.5,15,2016,Brazil,chicken,0.032608833,345.781,211166,3404.70363777053,9017.14640794782,1443.49587388296,332.293468573578,6947.13580354147,0.584315134398161,0.23046600627957,0.43585699410353,0.324754155460929,0.260512276090959,1.70083260783199,0.133813568812216,390.5,0,7009.50118297839
Company_154,Company_154,Mexico,Food Products,Consumer Staples,2016,2015,9,NA,search,BB,3.3,3.4,2.5,43,1.5,19,5.4,38,2015,Brazil,chicken,1.920798967,364.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Company_154,Company_154,Mexico,Food Products,Consumer Staples,2018,2017,9,NA,search,BB,3.3,3.5,3.4,43,3.8,19,3.4,38,2017,Brazil,pork,0.009201237,299.383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Company_155,Company_155,Malaysia,Food Products,Consumer Staples,2019,2018,1,9592.15709,original,AA,7.9,5.2,4.6,48,5.8,36,5.8,16,2018,Indonesia,palm oil,48168.76082,1669357.912,101877,8694.30040059159,8692.93410119726,5185.96680105855,204.531809350293,4562.44607155664,0.177703292436842,0.0410788708928258,0.101691048746032,0.149078459085194,0.142881843423768,2.4666266714883,0.0935629979097459,414.5,7,4305.18891988715
Company_155,Company_155,Malaysia,Food Products,Consumer Staples,2020,2019,2,8637.474525,original,A,6.6,5,4.2,52,5.9,29,5.8,19,2019,Indonesia,palm oil,25214.80021,907619.8322,101877,6164.18062128556,8662.02891583337,3573.8285503448,202.181269133171,4027.95089491879,0.220079347630737,0.0564595702613156,0.110878672250598,0.19220919352259,0.16066168161467,1.83198564637514,0.120522041665837,426.5,8,3696.66626728092
Company_155,Company_155,Malaysia,Food Products,Consumer Staples,2021,2020,10,8027.305317,original,A,6.9,5.5,5.3,37,5.7,30,5.7,33,2020,Indonesia,palm oil,16226.38097,561986.7447,101877,6722.58574294743,8894.88669301703,3511.03692297937,212.685128788249,4308.31796668841,0.0912791556440237,0.0606016055875427,0.148320285169167,0.293389067293916,0.144770335021996,1.62242265252452,0.185467108069511,438.5,21,3517.18513723744
Company_156,Company_156,China,Software & Services,Information Technology,2018,2017,5,6949.708667,original,B,1.6,2.8,5.8,5,2.5,57,2.8,38,2017,Brazil,soy,4.647139187,1546.5,134044,4527.8325,1085.065,2687.098,230.3625,4547.09456381035,0.16296771745975,0.0856874371620883,0.0396638823991451,0.270976634325093,1.65288938556927,5.697845599,0.0745555766760794,402.5,0,6463.93906381035
Company_156,Company_156,China,Software & Services,Information Technology,2020,2019,9,2725.776231,original,B,2.6,3,5.7,5,3.7,57,1.5,38,2019,Brazil,soy,0.227055712,2052.248913,134044,6156.19475,2107.125,2775.32675,139.09625,2095.77101720683,0.269619219608656,0.0501613263866732,0.174862422280345,0.427697595144551,1.03449241191936,8.28263234287671,0.175842478403523,426.5,0,3374.41276720683
Company_156,Company_156,China,Software & Services,Information Technology,2021,2020,8,2431.092466,original,B,1.6,2.7,5.7,5,3.8,53,0.9,42,2020,Brazil,soy,0.05175216,1155.017479,134044,7382.15725,2131.5085,2610.4955,-17.10525,1418.47447153473,0.221428744732538,-0.008142977,0.184825366149982,0.67808725202444,0.841906686770578,12.8534181025749,0.263276014583964,438.5,0,2425.12572153473
Company_157,Company_157,Indonesia,Food Products,Consumer Staples,2016,2015,11,931.4379788,original,B,2.1,3,3,49,2.9,38,2.9,13,2015,Indonesia,wood pulp,257015.3583,4217612.243,208123,1648.02429432945,2603.16936487943,649.423044641105,76.6050129575082,1740.50504484295,0.242066875300698,0.116378088656997,0.262047514158262,0.552199624490395,0.0703410148985857,1.24234691255072,0.408882799048118,378.5,41,1137.20546878956
Company_157,Company_157,Indonesia,Food Products,Consumer Staples,2017,2016,11,1017.455953,original,B,2.2,3.2,3.6,49,2.6,38,3.5,13,2016,Indonesia,wood pulp,281108.3244,4354735.347,208123,1777.71559809757,2557.74120669424,627.283874820241,26.4598143519868,1615.32170748098,0.188513682156482,0.0296568445166181,0.154461213359425,0.622815533698997,0.0616594998019394,1.34449908208129,0.479637866757248,390.5,21,835.671419039121
Company_157,Company_157,Indonesia,Food Products,Consumer Staples,2018,2017,11,808.3494883,original,B,2.8,3.5,4.2,48,2.1,36,4.6,16,2017,Indonesia,wood pulp,325178.4621,6197534.904,208123,1945.45579301984,2312.74127369598,790.908647609435,163.37365833801,1654.15541278292,0.185219305998858,0.207589929327992,0.155233369942362,0.53329482205929,0.0340396937950696,1.2597474854316,0.433110365151638,402.5,11,850.878978763613
Company_157,Company_157,Indonesia,Food Products,Consumer Staples,2019,2018,11,758.9940745,original,B,1.5,3.3,3.8,48,1.9,36,4.7,16,2018,Indonesia,palm oil,122283.6058,5119444.016,208123,2013.72877623834,2581.72806703935,820.508742648695,62.8207223452463,1690.45075774288,0.183501325673722,0.0761642979100902,0.17096678927114,0.546626984484923,0.0340313317137889,1.30162833958284,0.46406701003981,414.5,20,796.598798526593
Company_157,Company_157,Indonesia,Food Products,Consumer Staples,2019,2018,11,758.9940745,original,B,1.5,3.3,3.8,48,1.9,36,4.7,16,2018,Indonesia,wood pulp,367689.2747,6958327.364,208123,2013.72877623834,2581.72806703935,820.508742648695,62.8207223452463,1690.45075774288,0.183501325673722,0.0761642979100902,0.17096678927114,0.546626984484923,0.0340313317137889,1.30162833958284,0.46406701003981,414.5,20,796.598798526593
Company_158,Company_158,China,Health Care Providers & Services,Healthcare,2021,2020,8,7682.755077,original,BB,3.9,4.4,9.3,5,5.9,28,3.4,67,2020,Indonesia,palm oil,324.1394767,7368.421053,292783,41186.5384380207,60242.926599178,7122.19964291188,882.933446127152,6102.70535987886,0.138376067840087,0.12454895173827,0.352054018114229,0.842243977921382,0.2133286543746,12.8209394226132,0.218812979225653,438.5,0,3408.11038006985
Company_159,Company_159,Australia,Commercial Services & Supplies,Industrials,2018,2017,4,593.1934814,original,AA,8,6.7,6.2,14,3.3,28,8.5,58,2017,Brazil,beef,251.8576775,341.2221085,317925,322.387839064294,115.523401603844,147.073068530774,24.5563286159106,787.142446971493,0.217977576885673,0.166967231898268,0.321847968400158,0.60423598842197,0.449560218857516,69.5373172479694,0.319549188733131,402.5,0,763.124248945794
Company_159,Company_159,Australia,Commercial Services & Supplies,Industrials,2018,2017,4,593.1934814,original,AA,8,6.7,6.2,14,3.3,28,8.5,58,2017,Brazil,pork,0.004055364,34.827,317925,322.387839064294,115.523401603844,147.073068530774,24.5563286159106,787.142446971493,0.217977576885673,0.166967231898268,0.321847968400158,0.60423598842197,0.449560218857516,69.5373172479694,0.319549188733131,402.5,0,763.124248945794
Company_160,Company_160,France,Restaurants,Consumer Discretionary,2016,2015,9,12995.26118,original,BBB,5.7,4.8,6.2,22,4,61,5.6,17,2015,Brazil,beef,28.55544511,114.3360616,102089,17243.1769722679,23481.4806452772,4370.00530603673,703.384081207389,16179.9339445251,0.231361712517302,0.161411590335443,0.310736479165319,0.742885407859947,0.207350943509453,18.7493207392705,0.223130310615061,378.5,0,15026.5336684659
Company_160,Company_160,France,Restaurants,Consumer Discretionary,2016,2015,9,12995.26118,original,BBB,5.7,4.8,6.2,22,4,61,5.6,17,2015,Brazil,chicken,0.000778439,161.49,102089,17243.1769722679,23481.4806452772,4370.00530603673,703.384081207389,16179.9339445251,0.231361712517302,0.161411590335443,0.310736479165319,0.742885407859947,0.207350943509453,18.7493207392705,0.223130310615061,378.5,0,15026.5336684659
Company_160,Company_160,France,Restaurants,Consumer Discretionary,2017,2016,9,18314.03481,original,BBB,4.6,4.6,6.4,19,3.8,64,5.2,17,2016,Brazil,beef,158.4191389,426.8617752,102089,15520.4988295068,22247.0909461785,4169.3071869445,764.022143946154,17724.4323753495,0.246441614946944,0.183435988705523,0.341699859157415,0.653380682233786,0.202902249220531,17.6803986498105,0.197252017841436,390.5,3,17006.7205943335
Company_160,Company_160,France,Restaurants,Consumer Discretionary,2017,2016,9,18314.03481,original,BBB,4.6,4.6,6.4,19,3.8,64,5.2,17,2016,Brazil,chicken,0.005729444,276.297,102089,15520.4988295068,22247.0909461785,4169.3071869445,764.022143946154,17724.4323753495,0.246441614946944,0.183435988705523,0.341699859157415,0.653380682233786,0.202902249220531,17.6803986498105,0.197252017841436,390.5,3,17006.7205943335
Company_160,Company_160,France,Restaurants,Consumer Discretionary,2018,2017,6,19503.56605,original,BBB,5.4,4.9,6.7,19,4.4,62,5.1,19,2017,Brazil,beef,109.0108009,408.9349563,102089,16784.6250936215,22434.6218722712,4147.50807029418,715.763166167045,19757.5717700303,0.225272389788411,0.172460904917989,0.355846495364561,0.783313789533928,0.224232226359175,19.1718101353993,0.228560276452387,402.5,1,18787.897113418
Company_160,Company_160,France,Restaurants,Consumer Discretionary,2018,2017,6,19503.56605,original,BBB,5.4,4.9,6.7,19,4.4,62,5.1,19,2017,Brazil,chicken,0.002581003,114.836,102089,16784.6250936215,22434.6218722712,4147.50807029418,715.763166167045,19757.5717700303,0.225272389788411,0.172460904917989,0.355846495364561,0.783313789533928,0.224232226359175,19.1718101353993,0.228560276452387,402.5,1,18787.897113418
Company_160,Company_160,France,Restaurants,Consumer Discretionary,2019,2018,6,15087.62652,original,BBB,5.7,4.9,6.3,15,4.2,65,6.4,20,2018,Brazil,chicken,0.001993018,45.645,102089,18331.1994050499,24019.3942416741,4210.28713345644,845.498951832284,17572.5111154896,0.220381533457466,0.200914375541666,0.397844201899391,0.845555008965938,0.219526279889206,19.4937747203039,0.259177145529243,414.5,0,15944.7431422799
Company_161,Company_161,Japan,Trading Companies & Distributors,Industrials,2014,2013,6,2083.307281,original,BB,3,3.9,4.2,71.2,2.3,23.8,8.5,5,2013,Brazil,soy,0.008210516,51.54999973,255820,24312.4235470727,48198.1220543756,4110.35936049154,49.2294824089773,9655.07609066634,0.110169783563454,0.0112457671668585,0.156609691592989,1.07742995597949,0.246924536401932,7.60000062802755,0.512338569671464,354.5,0,2147.00365166134
Company_161,Company_161,Japan,Trading Companies & Distributors,Industrials,2017,2016,5,2804.227288,original,BB,3.3,4.7,5.5,29,5.4,42,2.9,29,2016,Brazil,soy,0.001035623,54.1275,255820,18172.2717099287,34947.8497815271,4780.26746380784,300.456337232518,7988.34870240868,0.0984084498641409,0.0622040400704565,0.0794305987525156,0.836221769293078,0.233177958327189,7.72722358479187,0.45127292648106,390.5,0,2889.1320886032
Company_161,Company_161,Japan,Trading Companies & Distributors,Industrials,2018,2017,6,3074.444702,original,BB,4,5,5.4,29,4.9,42,4.9,29,2017,Brazil,soy,0.023936046,128.2549999,255820,19090.9152096526,34630.9332387121,4967.59484381184,345.378000922779,8899.99044425847,0.100823039336466,0.0696088152503577,0.0929863992701121,0.809504283513619,0.209058375118362,8.60662269352017,0.444779330481051,402.5,2,3340.05726330647
Company_161,Company_161,Japan,Trading Companies & Distributors,Industrials,2021,2020,12,2790.005672,original,BBB,4.9,4.9,6.1,19,5.2,37,4.2,44,2020,Indonesia,palm oil,262.3110261,16576.868,255820,21100.9229290653,16529.9565944992,5580.53534851711,600.373133911179,9274.01998073765,0.108774361699834,0.106689657961304,0.12132709908804,0.753299100667566,0.177042757594986,6.68845863770872,0.426575146398687,438.5,0,2978.85406875952
Company_162,Company_162,United States,Utilities,Utilities,2017,2016,9,2909.130569,original,BBB,4.3,4.9,3.5,48,6.5,29,6.1,23,2016,Brazil,beef,0.000519535,41.41356064,6547,5333.075,1670.725,2193.35,139.1,5048.62571288554,0.0775260789773218,0.0635839444466766,0.154620944324896,0.56105523156109,0.00217696021924591,1.23437513796156,0.397119883189552,1086.5,0,2938.47571288554
Company_163,Company_163,United States,Banks,Financials,2014,2013,12,69000,search,AAA,10,7.4,9,19,8,47.6,5.7,33.4,2013,Brazil,soy,612.6976383,826576.859,15645,643237.5,26013.875,45065,4665.375,80416.7756289065,NA,0.103488333512668,0.169921195492521,2.21231562312782,0.142152339890074,89.147911688685,0.122171072844731,354.5,0,58410.4868434576
Company_164,Company_164,Hong Kong,"Textiles, Apparel & Luxury Goods",Materials,2017,2016,11,96.89489808,original,B,1.8,3.5,7.1,8,3.4,60,2.6,32,2016,Brazil,chicken,0.482569193,742.545,252367,145.953506738234,142.191382396126,119.316495292285,7.56034231664038,44.8688796931796,0.25404072469436,0.0633438874949586,NA,0,1.81232484891286,0.711797545176186,0,390.5,0,93.0207356913138
